student_id,school_id,assessment_name,assessment_date,score,max_score,passed
STU02182,SCH006,Unit 3,2025-10-06,89.0,100,True
STU02182,SCH006,Final,2025-10-26,92.9,100,True
STU02183,SCH062,Diagnostic,2025-08-04,35.6,100,False
STU02183,SCH062,Unit 1,2025-08-19,52.2,100,False
STU02183,SCH062,Unit 2,2025-09-02,50.9,100,False
STU02183,SCH062,Midterm,2025-09-18,71.2,100,True
STU02183,SCH062,Unit 3,2025-10-06,63.6,100,True
STU02183,SCH062,Final,2025-10-26,60.1,100,True
STU02184,SCH074,Diagnostic,2025-08-04,57.4,100,False
STU02184,SCH074,Unit 1,2025-08-19,37.8,100,False
STU02184,SCH074,Unit 2,2025-09-02,38.0,100,False
STU02184,SCH074,Midterm,2025-09-18,51.7,100,False
STU02184,SCH074,Unit 3,2025-10-06,47.7,100,False
STU02184,SCH074,Final,2025-10-26,46.4,100,False
STU02185,SCH079,Diagnostic,2025-08-04,100.0,100,True
STU02185,SCH079,Unit 1,2025-08-19,90.0,100,True
STU02185,SCH079,Unit 2,2025-09-02,100.0,100,True
STU02185,SCH079,Midterm,2025-09-18,100.0,100,True
STU02185,SCH079,Unit 3,2025-10-06,100.0,100,True
STU02185,SCH079,Final,2025-10-26,100.0,100,True
STU02186,SCH098,Diagnostic,2025-08-04,50.1,100,False
STU02186,SCH098,Unit 1,2025-08-19,37.8,100,False
STU02186,SCH098,Unit 2,2025-09-02,46.9,100,False
STU02186,SCH098,Midterm,2025-09-18,42.2,100,False
STU02186,SCH098,Unit 3,2025-10-06,35.9,100,False
STU02186,SCH098,Final,2025-10-26,41.8,100,False
STU02187,SCH018,Diagnostic,2025-08-04,66.8,100,True
STU02187,SCH018,Unit 1,2025-08-19,79.2,100,True
STU02187,SCH018,Unit 2,2025-09-02,75.7,100,True
STU02187,SCH018,Midterm,2025-09-18,88.9,100,True
STU02187,SCH018,Unit 3,2025-10-06,89.2,100,True
STU02187,SCH018,Final,2025-10-26,100.0,100,True
STU02188,SCH058,Diagnostic,2025-08-04,56.6,100,False
STU02188,SCH058,Unit 1,2025-08-19,64.4,100,True
STU02188,SCH058,Unit 2,2025-09-02,88.0,100,True
STU02188,SCH058,Midterm,2025-09-18,60.7,100,True
STU02188,SCH058,Unit 3,2025-10-06,82.3,100,True
STU02188,SCH058,Final,2025-10-26,97.0,100,True
STU02189,SCH091,Diagnostic,2025-08-04,87.1,100,True
STU02189,SCH091,Unit 1,2025-08-19,79.0,100,True
STU02189,SCH091,Unit 2,2025-09-02,86.5,100,True
STU02189,SCH091,Midterm,2025-09-18,94.9,100,True
STU02189,SCH091,Unit 3,2025-10-06,92.8,100,True
STU02189,SCH091,Final,2025-10-26,87.8,100,True
STU02190,SCH096,Diagnostic,2025-08-04,73.1,100,True
STU02190,SCH096,Unit 1,2025-08-19,84.3,100,True
STU02190,SCH096,Unit 2,2025-09-02,82.6,100,True
STU02190,SCH096,Midterm,2025-09-18,89.7,100,True
STU02190,SCH096,Unit 3,2025-10-06,85.4,100,True
STU02190,SCH096,Final,2025-10-26,89.4,100,True
STU02191,SCH027,Diagnostic,2025-08-04,57.7,100,False
STU02191,SCH027,Unit 1,2025-08-19,75.3,100,True
STU02191,SCH027,Unit 2,2025-09-02,57.3,100,False
STU02191,SCH027,Midterm,2025-09-18,81.5,100,True
STU02191,SCH027,Unit 3,2025-10-06,70.5,100,True
STU02191,SCH027,Final,2025-10-26,79.4,100,True
STU02192,SCH087,Diagnostic,2025-08-04,68.6,100,True
STU02192,SCH087,Unit 1,2025-08-19,58.9,100,False
STU02192,SCH087,Unit 2,2025-09-02,57.4,100,False
STU02192,SCH087,Midterm,2025-09-18,80.1,100,True
STU02192,SCH087,Unit 3,2025-10-06,72.5,100,True
STU02192,SCH087,Final,2025-10-26,68.3,100,True
STU02193,SCH046,Diagnostic,2025-08-04,100.0,100,True
STU02193,SCH046,Unit 1,2025-08-19,90.5,100,True
STU02193,SCH046,Unit 2,2025-09-02,100.0,100,True
STU02193,SCH046,Midterm,2025-09-18,100.0,100,True
STU02193,SCH046,Unit 3,2025-10-06,100.0,100,True
STU02193,SCH046,Final,2025-10-26,100.0,100,True
STU02194,SCH001,Diagnostic,2025-08-04,75.0,100,True
STU02194,SCH001,Unit 1,2025-08-19,71.2,100,True
STU02194,SCH001,Unit 2,2025-09-02,79.4,100,True
STU02194,SCH001,Midterm,2025-09-18,87.5,100,True
STU02194,SCH001,Unit 3,2025-10-06,85.3,100,True
STU02194,SCH001,Final,2025-10-26,89.9,100,True
STU02195,SCH057,Diagnostic,2025-08-04,55.0,100,False
STU02195,SCH057,Unit 1,2025-08-19,42.4,100,False
STU02195,SCH057,Unit 2,2025-09-02,67.0,100,True
STU02195,SCH057,Midterm,2025-09-18,67.5,100,True
STU02196,SCH006,Diagnostic,2025-08-04,28.2,100,False
STU02196,SCH006,Unit 1,2025-08-19,26.6,100,False
STU02196,SCH006,Unit 2,2025-09-02,64.2,100,True
STU02196,SCH006,Midterm,2025-09-18,39.5,100,False
STU02196,SCH006,Unit 3,2025-10-06,46.5,100,False
STU02196,SCH006,Final,2025-10-26,47.1,100,False
STU02197,SCH063,Diagnostic,2025-08-04,64.4,100,True
STU02197,SCH063,Unit 1,2025-08-19,70.3,100,True
STU02197,SCH063,Unit 2,2025-09-02,81.8,100,True
STU02197,SCH063,Midterm,2025-09-18,78.0,100,True
STU02197,SCH063,Unit 3,2025-10-06,82.9,100,True
STU02197,SCH063,Final,2025-10-26,85.9,100,True
STU02198,SCH011,Diagnostic,2025-08-04,85.1,100,True
STU02198,SCH011,Unit 1,2025-08-19,86.8,100,True
STU02198,SCH011,Unit 2,2025-09-02,84.9,100,True
STU02198,SCH011,Midterm,2025-09-18,83.3,100,True
STU02198,SCH011,Unit 3,2025-10-06,85.4,100,True
STU02198,SCH011,Final,2025-10-26,100.0,100,True
STU02199,SCH020,Diagnostic,2025-08-04,95.2,100,True
STU02199,SCH020,Unit 1,2025-08-19,96.0,100,True
STU02199,SCH020,Unit 2,2025-09-02,100.0,100,True
STU02199,SCH020,Midterm,2025-09-18,100.0,100,True
STU02199,SCH020,Unit 3,2025-10-06,100.0,100,True
STU02199,SCH020,Final,2025-10-26,100.0,100,True
STU02200,SCH084,Diagnostic,2025-08-04,75.9,100,True
STU02200,SCH084,Unit 1,2025-08-19,69.5,100,True
STU02200,SCH084,Unit 2,2025-09-02,82.0,100,True
STU02200,SCH084,Midterm,2025-09-18,78.7,100,True
STU02200,SCH084,Unit 3,2025-10-06,89.7,100,True
STU02201,SCH077,Diagnostic,2025-08-04,78.7,100,True
STU02201,SCH077,Unit 1,2025-08-19,86.7,100,True
STU02201,SCH077,Unit 2,2025-09-02,98.4,100,True
STU02201,SCH077,Midterm,2025-09-18,100.0,100,True
STU02201,SCH077,Unit 3,2025-10-06,100.0,100,True
STU02201,SCH077,Final,2025-10-26,100.0,100,True
STU02202,SCH047,Diagnostic,2025-08-04,92.2,100,True
STU02202,SCH047,Unit 1,2025-08-19,89.5,100,True
STU02202,SCH047,Unit 2,2025-09-02,100.0,100,True
STU02202,SCH047,Midterm,2025-09-18,100.0,100,True
STU02202,SCH047,Unit 3,2025-10-06,100.0,100,True
STU02202,SCH047,Final,2025-10-26,100.0,100,True
STU02203,SCH077,Diagnostic,2025-08-04,67.3,100,True
STU02203,SCH077,Unit 1,2025-08-19,82.2,100,True
STU02203,SCH077,Unit 2,2025-09-02,92.4,100,True
STU02203,SCH077,Midterm,2025-09-18,87.7,100,True
STU02203,SCH077,Unit 3,2025-10-06,100.0,100,True
STU02203,SCH077,Final,2025-10-26,100.0,100,True
STU02204,SCH074,Diagnostic,2025-08-04,96.9,100,True
STU02204,SCH074,Unit 1,2025-08-19,94.2,100,True
STU02204,SCH074,Unit 2,2025-09-02,86.4,100,True
STU02204,SCH074,Midterm,2025-09-18,100.0,100,True
STU02204,SCH074,Unit 3,2025-10-06,100.0,100,True
STU02204,SCH074,Final,2025-10-26,100.0,100,True
STU02205,SCH044,Diagnostic,2025-08-04,81.1,100,True
STU02205,SCH044,Unit 1,2025-08-19,83.8,100,True
STU02205,SCH044,Unit 2,2025-09-02,95.1,100,True
STU02205,SCH044,Midterm,2025-09-18,100.0,100,True
STU02205,SCH044,Unit 3,2025-10-06,100.0,100,True
STU02205,SCH044,Final,2025-10-26,100.0,100,True
STU02206,SCH033,Diagnostic,2025-08-04,49.5,100,False
STU02206,SCH033,Unit 1,2025-08-19,69.7,100,True
STU02206,SCH033,Unit 2,2025-09-02,82.5,100,True
STU02206,SCH033,Midterm,2025-09-18,65.3,100,True
STU02206,SCH033,Unit 3,2025-10-06,90.1,100,True
STU02207,SCH060,Diagnostic,2025-08-04,77.1,100,True
STU02207,SCH060,Unit 1,2025-08-19,100.0,100,True
STU02207,SCH060,Unit 2,2025-09-02,100.0,100,True
STU02207,SCH060,Midterm,2025-09-18,100.0,100,True
STU02207,SCH060,Unit 3,2025-10-06,100.0,100,True
STU02207,SCH060,Final,2025-10-26,100.0,100,True
STU02208,SCH037,Diagnostic,2025-08-04,74.0,100,True
STU02208,SCH037,Unit 1,2025-08-19,70.8,100,True
STU02208,SCH037,Unit 2,2025-09-02,60.0,100,False
STU02208,SCH037,Midterm,2025-09-18,85.5,100,True
STU02208,SCH037,Unit 3,2025-10-06,75.0,100,True
STU02209,SCH057,Diagnostic,2025-08-04,74.5,100,True
STU02209,SCH057,Unit 1,2025-08-19,89.7,100,True
STU02209,SCH057,Unit 2,2025-09-02,74.5,100,True
STU02210,SCH079,Diagnostic,2025-08-04,82.7,100,True
STU02210,SCH079,Unit 1,2025-08-19,85.9,100,True
STU02210,SCH079,Unit 2,2025-09-02,90.0,100,True
STU02210,SCH079,Midterm,2025-09-18,93.6,100,True
STU02210,SCH079,Unit 3,2025-10-06,95.2,100,True
STU02210,SCH079,Final,2025-10-26,100.0,100,True
STU02211,SCH028,Diagnostic,2025-08-04,70.5,100,True
STU02211,SCH028,Unit 1,2025-08-19,84.7,100,True
STU02211,SCH028,Unit 2,2025-09-02,74.7,100,True
STU02211,SCH028,Midterm,2025-09-18,86.7,100,True
STU02211,SCH028,Unit 3,2025-10-06,85.2,100,True
STU02211,SCH028,Final,2025-10-26,100.0,100,True
STU02212,SCH085,Diagnostic,2025-08-04,89.6,100,True
STU02212,SCH085,Unit 1,2025-08-19,97.5,100,True
STU02212,SCH085,Unit 2,2025-09-02,100.0,100,True
STU02212,SCH085,Midterm,2025-09-18,100.0,100,True
STU02212,SCH085,Unit 3,2025-10-06,100.0,100,True
STU02212,SCH085,Final,2025-10-26,100.0,100,True
STU02213,SCH014,Diagnostic,2025-08-04,80.4,100,True
STU02213,SCH014,Unit 1,2025-08-19,58.8,100,False
STU02213,SCH014,Unit 2,2025-09-02,85.1,100,True
STU02213,SCH014,Midterm,2025-09-18,75.1,100,True
STU02213,SCH014,Unit 3,2025-10-06,92.2,100,True
STU02213,SCH014,Final,2025-10-26,68.5,100,True
STU02214,SCH080,Diagnostic,2025-08-04,63.3,100,True
STU02214,SCH080,Unit 1,2025-08-19,67.8,100,True
STU02214,SCH080,Unit 2,2025-09-02,64.5,100,True
STU02214,SCH080,Midterm,2025-09-18,71.1,100,True
STU02214,SCH080,Unit 3,2025-10-06,75.4,100,True
STU02214,SCH080,Final,2025-10-26,81.5,100,True
STU02215,SCH063,Diagnostic,2025-08-04,44.2,100,False
STU02215,SCH063,Unit 1,2025-08-19,54.8,100,False
STU02215,SCH063,Unit 2,2025-09-02,34.1,100,False
STU02215,SCH063,Midterm,2025-09-18,45.0,100,False
STU02215,SCH063,Unit 3,2025-10-06,59.0,100,False
STU02215,SCH063,Final,2025-10-26,64.5,100,True
STU02216,SCH004,Diagnostic,2025-08-04,79.3,100,True
STU02216,SCH004,Unit 1,2025-08-19,100.0,100,True
STU02216,SCH004,Unit 2,2025-09-02,94.2,100,True
STU02216,SCH004,Midterm,2025-09-18,100.0,100,True
STU02216,SCH004,Unit 3,2025-10-06,93.0,100,True
STU02216,SCH004,Final,2025-10-26,100.0,100,True
STU02217,SCH045,Diagnostic,2025-08-04,84.3,100,True
STU02217,SCH045,Unit 1,2025-08-19,100.0,100,True
STU02217,SCH045,Unit 2,2025-09-02,96.6,100,True
STU02217,SCH045,Midterm,2025-09-18,100.0,100,True
STU02217,SCH045,Unit 3,2025-10-06,100.0,100,True
STU02217,SCH045,Final,2025-10-26,100.0,100,True
STU02218,SCH001,Diagnostic,2025-08-04,83.9,100,True
STU02218,SCH001,Unit 1,2025-08-19,82.0,100,True
STU02218,SCH001,Unit 2,2025-09-02,92.6,100,True
STU02218,SCH001,Midterm,2025-09-18,97.7,100,True
STU02218,SCH001,Unit 3,2025-10-06,100.0,100,True
STU02218,SCH001,Final,2025-10-26,100.0,100,True
STU02219,SCH047,Diagnostic,2025-08-04,92.2,100,True
STU02219,SCH047,Unit 1,2025-08-19,100.0,100,True
STU02219,SCH047,Unit 2,2025-09-02,99.3,100,True
STU02219,SCH047,Midterm,2025-09-18,88.6,100,True
STU02219,SCH047,Unit 3,2025-10-06,100.0,100,True
STU02219,SCH047,Final,2025-10-26,100.0,100,True
STU02220,SCH018,Diagnostic,2025-08-04,74.4,100,True
STU02220,SCH018,Unit 1,2025-08-19,73.0,100,True
STU02220,SCH018,Unit 2,2025-09-02,100.0,100,True
STU02220,SCH018,Midterm,2025-09-18,100.0,100,True
STU02220,SCH018,Unit 3,2025-10-06,93.1,100,True
STU02220,SCH018,Final,2025-10-26,100.0,100,True
STU02221,SCH095,Diagnostic,2025-08-04,100.0,100,True
STU02221,SCH095,Unit 1,2025-08-19,100.0,100,True
STU02221,SCH095,Unit 2,2025-09-02,100.0,100,True
STU02221,SCH095,Midterm,2025-09-18,100.0,100,True
STU02221,SCH095,Unit 3,2025-10-06,86.5,100,True
STU02221,SCH095,Final,2025-10-26,100.0,100,True
STU02222,SCH006,Diagnostic,2025-08-04,87.3,100,True
STU02222,SCH006,Unit 1,2025-08-19,86.9,100,True
STU02222,SCH006,Unit 2,2025-09-02,95.8,100,True
STU02222,SCH006,Midterm,2025-09-18,100.0,100,True
STU02222,SCH006,Unit 3,2025-10-06,97.5,100,True
STU02222,SCH006,Final,2025-10-26,100.0,100,True
STU02223,SCH070,Diagnostic,2025-08-04,67.8,100,True
STU02223,SCH070,Unit 1,2025-08-19,46.4,100,False
STU02223,SCH070,Unit 2,2025-09-02,61.0,100,True
STU02223,SCH070,Midterm,2025-09-18,76.1,100,True
STU02223,SCH070,Unit 3,2025-10-06,71.1,100,True
STU02223,SCH070,Final,2025-10-26,74.2,100,True
STU02224,SCH018,Diagnostic,2025-08-04,87.4,100,True
STU02224,SCH018,Unit 1,2025-08-19,99.1,100,True
STU02224,SCH018,Unit 2,2025-09-02,97.6,100,True
STU02224,SCH018,Midterm,2025-09-18,100.0,100,True
STU02224,SCH018,Unit 3,2025-10-06,100.0,100,True
STU02224,SCH018,Final,2025-10-26,100.0,100,True
STU02225,SCH041,Diagnostic,2025-08-04,68.1,100,True
STU02225,SCH041,Unit 1,2025-08-19,60.9,100,True
STU02225,SCH041,Unit 2,2025-09-02,57.0,100,False
STU02225,SCH041,Midterm,2025-09-18,82.8,100,True
STU02225,SCH041,Unit 3,2025-10-06,67.0,100,True
STU02225,SCH041,Final,2025-10-26,76.2,100,True
STU02226,SCH096,Diagnostic,2025-08-04,100.0,100,True
STU02226,SCH096,Unit 1,2025-08-19,100.0,100,True
STU02226,SCH096,Unit 2,2025-09-02,100.0,100,True
STU02226,SCH096,Midterm,2025-09-18,100.0,100,True
STU02226,SCH096,Unit 3,2025-10-06,100.0,100,True
STU02226,SCH096,Final,2025-10-26,100.0,100,True
STU02227,SCH015,Diagnostic,2025-08-04,100.0,100,True
STU02227,SCH015,Unit 1,2025-08-19,100.0,100,True
STU02227,SCH015,Unit 2,2025-09-02,94.0,100,True
STU02227,SCH015,Midterm,2025-09-18,100.0,100,True
STU02227,SCH015,Unit 3,2025-10-06,100.0,100,True
STU02227,SCH015,Final,2025-10-26,100.0,100,True
STU02228,SCH077,Diagnostic,2025-08-04,0.0,100,False
STU02228,SCH077,Unit 1,2025-08-19,8.8,100,False
STU02228,SCH077,Unit 2,2025-09-02,13.9,100,False
STU02229,SCH009,Diagnostic,2025-08-04,55.4,100,False
STU02229,SCH009,Unit 1,2025-08-19,70.9,100,True
STU02229,SCH009,Unit 2,2025-09-02,58.4,100,False
STU02229,SCH009,Midterm,2025-09-18,53.6,100,False
STU02230,SCH087,Diagnostic,2025-08-04,52.4,100,False
STU02230,SCH087,Unit 1,2025-08-19,55.4,100,False
STU02230,SCH087,Unit 2,2025-09-02,65.7,100,True
STU02230,SCH087,Midterm,2025-09-18,62.7,100,True
STU02230,SCH087,Unit 3,2025-10-06,71.5,100,True
STU02230,SCH087,Final,2025-10-26,88.6,100,True
STU02231,SCH085,Diagnostic,2025-08-04,81.4,100,True
STU02231,SCH085,Unit 1,2025-08-19,99.4,100,True
STU02231,SCH085,Unit 2,2025-09-02,86.0,100,True
STU02231,SCH085,Midterm,2025-09-18,100.0,100,True
STU02231,SCH085,Unit 3,2025-10-06,94.1,100,True
STU02231,SCH085,Final,2025-10-26,100.0,100,True
STU02232,SCH091,Diagnostic,2025-08-04,78.0,100,True
STU02232,SCH091,Unit 1,2025-08-19,100.0,100,True
STU02232,SCH091,Unit 2,2025-09-02,93.7,100,True
STU02232,SCH091,Midterm,2025-09-18,98.8,100,True
STU02232,SCH091,Unit 3,2025-10-06,100.0,100,True
STU02232,SCH091,Final,2025-10-26,100.0,100,True
STU02233,SCH094,Diagnostic,2025-08-04,57.1,100,False
STU02233,SCH094,Unit 1,2025-08-19,55.1,100,False
STU02233,SCH094,Unit 2,2025-09-02,86.0,100,True
STU02233,SCH094,Midterm,2025-09-18,85.7,100,True
STU02233,SCH094,Unit 3,2025-10-06,78.0,100,True
STU02233,SCH094,Final,2025-10-26,74.9,100,True
STU02234,SCH039,Diagnostic,2025-08-04,46.2,100,False
STU02234,SCH039,Unit 1,2025-08-19,62.6,100,True
STU02234,SCH039,Unit 2,2025-09-02,48.7,100,False
STU02234,SCH039,Midterm,2025-09-18,44.9,100,False
STU02234,SCH039,Unit 3,2025-10-06,68.4,100,True
STU02234,SCH039,Final,2025-10-26,64.4,100,True
STU02235,SCH080,Diagnostic,2025-08-04,62.1,100,True
STU02235,SCH080,Unit 1,2025-08-19,78.4,100,True
STU02235,SCH080,Unit 2,2025-09-02,63.3,100,True
STU02235,SCH080,Midterm,2025-09-18,81.6,100,True
STU02235,SCH080,Unit 3,2025-10-06,82.1,100,True
STU02235,SCH080,Final,2025-10-26,89.8,100,True
STU02236,SCH041,Diagnostic,2025-08-04,65.0,100,True
STU02236,SCH041,Unit 1,2025-08-19,75.6,100,True
STU02236,SCH041,Unit 2,2025-09-02,72.6,100,True
STU02236,SCH041,Midterm,2025-09-18,69.8,100,True
STU02236,SCH041,Unit 3,2025-10-06,71.8,100,True
STU02237,SCH019,Diagnostic,2025-08-04,93.4,100,True
STU02237,SCH019,Unit 1,2025-08-19,92.0,100,True
STU02237,SCH019,Unit 2,2025-09-02,100.0,100,True
STU02237,SCH019,Midterm,2025-09-18,100.0,100,True
STU02237,SCH019,Unit 3,2025-10-06,100.0,100,True
STU02237,SCH019,Final,2025-10-26,100.0,100,True
STU02238,SCH062,Diagnostic,2025-08-04,93.5,100,True
STU02238,SCH062,Unit 1,2025-08-19,83.9,100,True
STU02238,SCH062,Unit 2,2025-09-02,84.5,100,True
STU02238,SCH062,Midterm,2025-09-18,91.5,100,True
STU02238,SCH062,Unit 3,2025-10-06,86.4,100,True
STU02238,SCH062,Final,2025-10-26,100.0,100,True
STU02239,SCH036,Diagnostic,2025-08-04,86.0,100,True
STU02239,SCH036,Unit 1,2025-08-19,79.3,100,True
STU02239,SCH036,Unit 2,2025-09-02,92.5,100,True
STU02239,SCH036,Midterm,2025-09-18,89.1,100,True
STU02239,SCH036,Unit 3,2025-10-06,93.6,100,True
STU02239,SCH036,Final,2025-10-26,93.7,100,True
STU02240,SCH039,Diagnostic,2025-08-04,100.0,100,True
STU02240,SCH039,Unit 1,2025-08-19,100.0,100,True
STU02240,SCH039,Unit 2,2025-09-02,100.0,100,True
STU02240,SCH039,Midterm,2025-09-18,100.0,100,True
STU02240,SCH039,Unit 3,2025-10-06,100.0,100,True
STU02240,SCH039,Final,2025-10-26,100.0,100,True
STU02241,SCH013,Diagnostic,2025-08-04,68.5,100,True
STU02241,SCH013,Unit 1,2025-08-19,70.1,100,True
STU02241,SCH013,Unit 2,2025-09-02,77.4,100,True
STU02241,SCH013,Midterm,2025-09-18,64.4,100,True
STU02242,SCH060,Diagnostic,2025-08-04,75.5,100,True
STU02242,SCH060,Unit 1,2025-08-19,100.0,100,True
STU02242,SCH060,Unit 2,2025-09-02,91.3,100,True
STU02242,SCH060,Midterm,2025-09-18,95.3,100,True
STU02242,SCH060,Unit 3,2025-10-06,100.0,100,True
STU02242,SCH060,Final,2025-10-26,97.1,100,True
STU02243,SCH015,Diagnostic,2025-08-04,99.3,100,True
STU02243,SCH015,Unit 1,2025-08-19,94.6,100,True
STU02243,SCH015,Unit 2,2025-09-02,100.0,100,True
STU02243,SCH015,Midterm,2025-09-18,100.0,100,True
STU02243,SCH015,Unit 3,2025-10-06,100.0,100,True
STU02243,SCH015,Final,2025-10-26,100.0,100,True
STU02244,SCH060,Diagnostic,2025-08-04,52.5,100,False
STU02244,SCH060,Unit 1,2025-08-19,62.3,100,True
STU02244,SCH060,Unit 2,2025-09-02,74.3,100,True
STU02244,SCH060,Midterm,2025-09-18,65.5,100,True
STU02244,SCH060,Unit 3,2025-10-06,65.0,100,True
STU02244,SCH060,Final,2025-10-26,76.6,100,True
STU02245,SCH080,Diagnostic,2025-08-04,94.1,100,True
STU02245,SCH080,Unit 1,2025-08-19,100.0,100,True
STU02245,SCH080,Unit 2,2025-09-02,99.0,100,True
STU02245,SCH080,Midterm,2025-09-18,100.0,100,True
STU02245,SCH080,Unit 3,2025-10-06,100.0,100,True
STU02245,SCH080,Final,2025-10-26,100.0,100,True
STU02246,SCH052,Diagnostic,2025-08-04,18.4,100,False
STU02246,SCH052,Unit 1,2025-08-19,30.1,100,False
STU02246,SCH052,Unit 2,2025-09-02,22.7,100,False
STU02246,SCH052,Midterm,2025-09-18,28.1,100,False
STU02246,SCH052,Unit 3,2025-10-06,33.6,100,False
STU02246,SCH052,Final,2025-10-26,42.7,100,False
STU02247,SCH094,Diagnostic,2025-08-04,79.0,100,True
STU02247,SCH094,Unit 1,2025-08-19,91.0,100,True
STU02247,SCH094,Unit 2,2025-09-02,89.6,100,True
STU02247,SCH094,Midterm,2025-09-18,86.8,100,True
STU02247,SCH094,Unit 3,2025-10-06,94.2,100,True
STU02247,SCH094,Final,2025-10-26,100.0,100,True
STU02248,SCH079,Diagnostic,2025-08-04,56.5,100,False
STU02248,SCH079,Unit 1,2025-08-19,55.6,100,False
STU02248,SCH079,Unit 2,2025-09-02,53.6,100,False
STU02248,SCH079,Midterm,2025-09-18,76.8,100,True
STU02248,SCH079,Unit 3,2025-10-06,73.7,100,True
STU02248,SCH079,Final,2025-10-26,84.9,100,True
STU02249,SCH091,Diagnostic,2025-08-04,58.9,100,False
STU02249,SCH091,Unit 1,2025-08-19,60.3,100,True
STU02249,SCH091,Unit 2,2025-09-02,82.7,100,True
STU02249,SCH091,Midterm,2025-09-18,66.4,100,True
STU02249,SCH091,Unit 3,2025-10-06,67.8,100,True
STU02249,SCH091,Final,2025-10-26,79.2,100,True
STU02250,SCH089,Diagnostic,2025-08-04,63.3,100,True
STU02250,SCH089,Unit 1,2025-08-19,71.7,100,True
STU02250,SCH089,Unit 2,2025-09-02,73.0,100,True
STU02250,SCH089,Midterm,2025-09-18,86.1,100,True
STU02250,SCH089,Unit 3,2025-10-06,60.8,100,True
STU02250,SCH089,Final,2025-10-26,90.3,100,True
STU02251,SCH013,Diagnostic,2025-08-04,100.0,100,True
STU02251,SCH013,Unit 1,2025-08-19,89.5,100,True
STU02251,SCH013,Unit 2,2025-09-02,100.0,100,True
STU02251,SCH013,Midterm,2025-09-18,100.0,100,True
STU02251,SCH013,Unit 3,2025-10-06,100.0,100,True
STU02251,SCH013,Final,2025-10-26,100.0,100,True
STU02252,SCH075,Diagnostic,2025-08-04,62.7,100,True
STU02252,SCH075,Unit 1,2025-08-19,83.6,100,True
STU02252,SCH075,Unit 2,2025-09-02,93.4,100,True
STU02252,SCH075,Midterm,2025-09-18,75.4,100,True
STU02252,SCH075,Unit 3,2025-10-06,70.2,100,True
STU02252,SCH075,Final,2025-10-26,97.8,100,True
STU02253,SCH098,Diagnostic,2025-08-04,88.1,100,True
STU02253,SCH098,Unit 1,2025-08-19,89.0,100,True
STU02253,SCH098,Unit 2,2025-09-02,100.0,100,True
STU02253,SCH098,Midterm,2025-09-18,100.0,100,True
STU02253,SCH098,Unit 3,2025-10-06,100.0,100,True
STU02253,SCH098,Final,2025-10-26,100.0,100,True
STU02254,SCH092,Diagnostic,2025-08-04,92.9,100,True
STU02254,SCH092,Unit 1,2025-08-19,100.0,100,True
STU02254,SCH092,Unit 2,2025-09-02,94.7,100,True
STU02254,SCH092,Midterm,2025-09-18,100.0,100,True
STU02254,SCH092,Unit 3,2025-10-06,100.0,100,True
STU02254,SCH092,Final,2025-10-26,100.0,100,True
STU02255,SCH020,Diagnostic,2025-08-04,49.2,100,False
STU02255,SCH020,Unit 1,2025-08-19,65.0,100,True
STU02255,SCH020,Unit 2,2025-09-02,53.3,100,False
STU02255,SCH020,Midterm,2025-09-18,58.2,100,False
STU02255,SCH020,Unit 3,2025-10-06,57.8,100,False
STU02255,SCH020,Final,2025-10-26,82.1,100,True
STU02256,SCH018,Diagnostic,2025-08-04,58.1,100,False
STU02256,SCH018,Unit 1,2025-08-19,45.3,100,False
STU02256,SCH018,Unit 2,2025-09-02,65.6,100,True
STU02256,SCH018,Midterm,2025-09-18,53.5,100,False
STU02256,SCH018,Unit 3,2025-10-06,66.6,100,True
STU02256,SCH018,Final,2025-10-26,71.8,100,True
STU02257,SCH082,Diagnostic,2025-08-04,91.4,100,True
STU02257,SCH082,Unit 1,2025-08-19,100.0,100,True
STU02257,SCH082,Unit 2,2025-09-02,100.0,100,True
STU02257,SCH082,Midterm,2025-09-18,89.8,100,True
STU02257,SCH082,Unit 3,2025-10-06,93.2,100,True
STU02257,SCH082,Final,2025-10-26,100.0,100,True
STU02258,SCH065,Diagnostic,2025-08-04,79.1,100,True
STU02258,SCH065,Unit 1,2025-08-19,74.5,100,True
STU02258,SCH065,Unit 2,2025-09-02,98.7,100,True
STU02258,SCH065,Midterm,2025-09-18,78.6,100,True
STU02258,SCH065,Unit 3,2025-10-06,100.0,100,True
STU02258,SCH065,Final,2025-10-26,100.0,100,True
STU02259,SCH021,Diagnostic,2025-08-04,93.2,100,True
STU02259,SCH021,Unit 1,2025-08-19,100.0,100,True
STU02259,SCH021,Unit 2,2025-09-02,100.0,100,True
STU02259,SCH021,Midterm,2025-09-18,100.0,100,True
STU02259,SCH021,Unit 3,2025-10-06,100.0,100,True
STU02259,SCH021,Final,2025-10-26,100.0,100,True
STU02260,SCH078,Diagnostic,2025-08-04,58.5,100,False
STU02260,SCH078,Unit 1,2025-08-19,37.4,100,False
STU02260,SCH078,Unit 2,2025-09-02,39.2,100,False
STU02260,SCH078,Midterm,2025-09-18,42.5,100,False
STU02261,SCH047,Diagnostic,2025-08-04,100.0,100,True
STU02261,SCH047,Unit 1,2025-08-19,100.0,100,True
STU02261,SCH047,Unit 2,2025-09-02,100.0,100,True
STU02261,SCH047,Midterm,2025-09-18,100.0,100,True
STU02261,SCH047,Unit 3,2025-10-06,100.0,100,True
